date,close
2015-02-08,31.931
2015-02-15,32.7872
2015-02-22,33.2961
2015-03-01,33.7033
2015-03-08,31.955
2015-03-15,31.0771
2015-03-22,31.0952
2015-03-29,30.4421
2015-04-05,30.9561
2015-04-12,31.7544
2015-04-19,31.2948
2015-04-26,31.4883
2015-05-03,30.6356
2015-05-10,31.5488
2015-05-17,31.9418
2015-05-24,30.9803
2015-05-31,30.9622
2015-06-07,29.154
2015-06-14,29.3638
2015-06-21,30.1462
2015-06-28,30.244
2015-07-05,29.9445
2015-07-12,31.3626
2015-07-19,32.53
2015-07-26,32.8784
2015-08-02,33.239
2015-08-09,33.9175
2015-08-16,34.0826
2015-08-23,32.9701
2015-08-30,33.1107
2015-09-06,32.0166
2015-09-13,32.4903
2015-09-20,33.3923
2015-09-27,33.8495
2015-10-04,33.8927
2015-10-11,35.0974
2015-10-18,36.2774
2015-10-25,37.7169
2015-11-01,37.3586
2015-11-08,35.2704
2015-11-15,34.77
2015-11-22,35.2951
2015-11-29,35.6782
2015-12-06,36.1477
2015-12-13,34.8812
2015-12-20,35.2951
2015-12-27,36.364
2016-01-03,36.3141
2016-01-10,36.3328
2016-01-17,35.684
2016-01-24,36.3577
2016-01-31,38.1232
2016-02-07,37.306
2016-02-14,37.412
2016-02-21,37.7801
2016-02-28,38.3915
2016-03-06,39.2898
2016-03-13,39.0371
2016-03-20,38.7413
2016-03-27,38.3258
2016-04-03,39.6982
2016-04-10,40.164
2016-04-17,38.8294
2016-04-24,38.0991
2016-05-01,39.4778
2016-05-08,39.6163
2016-05-15,40.655
2016-05-22,39.6352
2016-05-29,40.2647
2016-06-05,41.1083
2016-06-12,41.6308
2016-06-19,41.53
2016-06-26,42.5587
2016-07-03,43.8288
2016-07-10,44.3431
2016-07-17,44.0764
2016-07-24,43.7272
2016-07-31,42.9905
2016-08-07,42.2476
2016-08-14,42.3809
2016-08-21,42.1206
2016-08-28,41.8031
2016-09-04,42.4698
2016-09-11,40.3616
2016-09-18,40.2618
2016-09-25,40.9477
2016-10-02,40.5374
2016-10-09,39.6976
2016-10-16,40.031
2016-10-23,40.8388
2016-10-30,42.2364
2016-11-06,41.2747
2016-11-13,39.595
2016-11-20,40.2425
2016-11-27,41.3388
2016-12-04,41.0247
2016-12-11,42.4864
2016-12-18,42.9801
2016-12-25,43.8093
2017-01-01,43.7446
2017-01-08,44.1392
2017-01-15,43.7187
2017-01-22,45.2907
2017-01-29,45.9506
2017-02-05,46.2482
2017-02-12,46.8498
2017-02-19,47.2056
2017-02-26,48.1501
2017-03-05,48.8876
2017-03-12,49.4569
2017-03-19,49.0144
2017-03-26,47.7167
2017-04-02,46.5755
2017-04-09,46.7646
2017-04-16,46.4972
2017-04-23,46.6081
2017-04-30,46.8102
2017-05-07,46.2494
2017-05-14,46.0733
2017-05-21,46.2363
2017-05-28,48.5253
2017-06-04,48.9884
2017-06-11,49.2101
2017-06-18,50.8071
2017-06-25,50.2878
2017-07-02,48.9597
2017-07-09,48.8151
2017-07-16,48.6047
2017-07-23,48.2694
2017-07-30,44.0092
2017-08-06,43.0756
2017-08-13,42.2801
2017-08-20,41.8725
2017-08-27,42.1289
2017-09-03,41.7739
2017-09-10,40.9126
2017-09-17,41.4525
2017-09-24,41.5189
2017-10-01,42.1368
2017-10-08,41.5588
2017-10-15,43.2198
2017-10-22,43.1866
2017-10-29,43.1335
2017-11-05,42.4624
2017-11-12,43.1999
2017-11-19,44.1301
2017-11-26,43.5055
2017-12-03,45.5652
2017-12-10,47.5318
2017-12-17,47.6182
2017-12-24,48.3662
2017-12-31,47.8768
2018-01-07,47.1996
2018-01-14,46.67
2018-01-21,47.6824
2018-01-28,47.6153
2018-02-04,46.5292
2018-02-11,42.9289
2018-02-18,43.8876
2018-02-25,43.3043
2018-03-04,41.9366
2018-03-11,44.015
2018-03-18,42.8304
2018-03-25,40.1734
2018-04-01,42.2407
2018-04-08,43.2777
2018-04-15,43.3455
2018-04-22,38.7907
2018-04-29,38.0451
2018-05-06,38.1332
2018-05-13,37.408
2018-05-20,37.6452
2018-05-27,37.7062
2018-06-03,37.7672
2018-06-10,39.116
2018-06-17,39.6538
2018-06-24,39.1255
2018-07-01,38.9677
2018-07-08,39.9969
2018-07-15,40.141
2018-07-22,39.5509
2018-07-29,39.7293
2018-08-05,40.985
2018-08-12,40.5184
2018-08-19,41.8564
2018-08-26,40.3331
2018-09-02,40.1547
2018-09-09,41.8084
2018-09-16,43.145
2018-09-23,43.4787
2018-09-30,41.9216
2018-10-07,43.145
2018-10-14,41.7479
2018-10-21,43.0616
2018-10-28,43.854
2018-11-04,44.2572
2018-11-11,44.0834
2018-11-18,39.4679
2018-11-25,37.3409
2018-12-02,38.1125
2018-12-09,37.6607
2018-12-16,36.6528
2018-12-23,34.1226
2018-12-30,34.5552
2019-01-06,35.5518
2019-01-13,34.5623
2019-01-20,34.1453
2019-01-27,31.2686
2019-02-03,34.7743
2019-02-10,34.5199
2019-02-17,34.4492
2019-02-24,36.3999
2019-03-03,37.2834
2019-03-10,39.1352
2019-03-17,40.1106
2019-03-24,40.0894
2019-03-31,41.1719
2019-04-07,39.265
2019-04-14,40.5482
2019-04-21,38.9782
2019-04-28,37.8455
2019-05-05,38.5409
2019-05-12,37.358
2019-05-19,37.5301
2019-05-26,37.5659
2019-06-02,35.1714
2019-06-09,36.8347
2019-06-16,37.0315
2019-06-23,34.9491
2019-06-30,34.4758
2019-07-07,35.517
2019-07-14,36.0412
2019-07-21,36.7912
2019-07-28,36.3034
2019-08-04,34.8981
2019-08-11,33.6094
2019-08-18,33.8424
2019-08-25,33.7914
2019-09-01,31.8474
2019-09-08,31.9274
2019-09-15,31.1993
2019-09-22,30.3081
2019-09-29,29.8031
2019-10-06,30.932
2019-10-13,31.6152
2019-10-20,32.9223
2019-10-27,34.7567
2019-11-03,33.4645
2019-11-10,34.4671
2019-11-17,35.6256
2019-11-24,36.3906
2019-12-01,36.9104
2019-12-08,37.4377
2019-12-15,37.2521
2019-12-22,37.9724
2019-12-29,38.0556
2020-01-05,37.4742
2020-01-12,37.9197
2020-01-19,38.5238
2020-01-26,37.9424
2020-02-02,35.8886
2020-02-09,34.8994
2020-02-16,34.1066
2020-02-23,34.6502
2020-03-01,30.4822
2020-03-08,31.8263
2020-03-15,30.2557
2020-03-22,25.8839
2020-03-29,28.3835
2020-04-05,28.98
2020-04-12,31.6913
2020-04-19,31.6449
2020-04-26,30.5371
2020-05-03,29.3674
2020-05-10,28.461
2020-05-17,28.3448
2020-05-24,29.2279
2020-05-31,30.2505
2020-06-07,32.466
2020-06-14,30.9632
2020-06-21,32.1976
2020-06-28,30.2193
2020-07-05,31.1768
2020-07-12,31.8652
2020-07-19,32.8702
2020-07-26,33.1155
2020-08-02,32.5616
2020-08-09,33.3687
2020-08-16,33.6615
2020-08-23,34.3894
2020-08-30,34.7613
2020-09-06,34.4132
2020-09-13,34.4923
2020-09-20,32.1555
2020-09-27,30.8883
2020-10-04,31.4533
2020-10-11,32.8415
2020-10-18,31.9053
2020-10-25,31.5421
2020-11-01,29.1207
2020-11-08,30.0812
2020-11-15,32.551
2020-11-22,32.2362
2020-11-29,32.5832
2020-12-06,33.3904
2020-12-13,34.706
2020-12-20,35.3355
2020-12-27,34.367
2021-01-03,33.7739
2021-01-10,34.2599
2021-01-17,33.9386
2021-01-24,34.4576
2021-01-31,33.8398
2021-02-07,34.9848
2021-02-14,35.7509
2021-02-21,36.0804
2021-02-28,35.9156
2021-03-07,37.1677
2021-03-14,40.0756
2021-03-21,41.6407
2021-03-28,43.9982
2021-04-04,42.7411
2021-04-11,43.1518
2021-04-18,43.839
2021-04-25,39.7157
2021-05-02,40.0174
2021-05-09,41.8612
2021-05-16,42.1377
2021-05-23,41.9031
2021-05-30,41.2494
2021-06-06,41.7103
2021-06-13,41.7019
2021-06-20,39.5048
2021-06-27,40.6223
2021-07-04,40.5456
2021-07-11,40.4347
2021-07-18,40.3579
2021-07-25,40.5114
2021-08-01,40.9806
2021-08-08,40.392
2021-08-15,41.4583
2021-08-22,41.3474
2021-08-29,42.2517
2021-09-05,43.4801
2021-09-12,43.1644
2021-09-19,42.2384
2021-09-26,42.1081
2021-10-03,39.8489
2021-10-10,40.6048
2021-10-17,42.3166
2021-10-24,41.8995
2021-10-31,38.3282
2021-11-07,39.2754
2021-11-14,39.0321
2021-11-21,37.7113
2021-11-28,38.0067
2021-12-05,38.1632
2021-12-12,39.1798
2021-12-19,41.9256
2021-12-26,41.3578
2022-01-02,41.9689
2022-01-09,44.0766
2022-01-16,44.9976
2022-01-23,44.5637
2022-01-30,44.7054
2022-02-06,44.4486
2022-02-13,44.608
2022-02-20,45.8212
2022-02-27,45.591
2022-03-06,47.3711
2022-03-13,44.7054
2022-03-20,45.7681
2022-03-27,48.3002
2022-04-03,47.4805
2022-04-10,48.7416
2022-04-17,49.5253
2022-04-24,50.0207
2022-05-01,50.0568
2022-05-08,50.9576
2022-05-15,47.7778
2022-05-22,46.0212
2022-05-29,49.0299
2022-06-05,48.4804
2022-06-12,44.0845
2022-06-19,41.6082
2022-06-26,39.8543
2022-07-03,38.7982
2022-07-10,38.1279
2022-07-17,38.5595
2022-07-24,39.5696
2022-07-31,40.2767
2022-08-07,40.4971
2022-08-14,41.4613
2022-08-21,41.7552
2022-08-28,42.1317
2022-09-04,41.3236
2022-09-11,41.847
2022-09-18,39.7091
2022-09-25,39.1363
2022-10-02,37.9157
2022-10-09,40.2068
2022-10-16,42.4697
2022-10-23,41.7655
2022-10-30,43.4838
2022-11-06,42.7232
2022-11-13,41.6716
2022-11-20,41.5026
2022-11-27,42.0096
2022-12-04,44.7232
2022-12-11,43.8594
2022-12-18,43.7185
2022-12-25,44.3133
2023-01-01,43.8054
2023-01-08,44.5145
2023-01-15,43.7191
2023-01-22,43.0674
2023-01-29,42.3008
2023-02-05,44.9554
2023-02-12,45.2716
2023-02-19,46.067
2023-02-26,45.2045
2023-03-05,44.5912
2023-03-12,44.6679
2023-03-19,43.4316
2023-03-26,43.0493
2023-04-02,43.6857
2023-04-09,43.4996
2023-04-16,44.0871
2023-04-23,45.1836
2023-04-30,46.5151
2023-05-07,45.7123
2023-05-14,44.7137
2023-05-21,44.3514
2023-05-28,43.6759
2023-06-04,44.3808
2023-06-11,44.2731
2023-06-18,44.07
2023-06-25,43.42
2023-07-02,45.3
2023-07-09,45.98
2023-07-16,45.49
2023-07-23,45.6
